barrage	keyword
康桑哈咪哒，谢谢 我榜追梦-小虎宝宝 ，谢谢七夕礼盒	行为6-快递
轻型握把干嘛的	附加武器
有礼物的送送礼盒 没礼物的刷虎粮  大家一起上上人气	行为6-快递
3级头?	头盔
不要 装甲车	陆地载具
正宗落地成盒	行为6-快递
上保镖扣一	身份2-队友
怂那么多礼盒都不谢一下	行为6-快递
我刚叫我同事进来看，你却两把落地成盒？逗我呢？	行为6-快递
感谢 扑空丶次葡萄 小可爱送的1个七夕礼盒亲亲抱抱/{sh	行为6-快递
有什么丢脸的，把把落地成盒了还是把把给别人一打四团灭了	行为6-快递
我怀疑你在开车	陆地载具
如何快速成盒。。。应该也是钢枪	行为6-快递
新来的宝贝花一块钱买个礼盒卡牌子吧	行为6-快递
感谢泽靖丶【欺负樱桃】送的1个礼盒,(⊙ω⊙)我的天/{zan	行为6-快递
三级头有威慑作用	头盔
红点那	附加武器
感谢隐殇送的1个礼盒/{sh	行为6-快递
感谢 Dsg丶稀饭-孤狼集团 小可爱送的1个礼盒亲亲抱抱/{sh	行为6-快递
昨晚22杀吃鸡刺激吗？？开车三连杀，各种甩狙/{88喷子粉丝	陆地载具
三级头	头盔
娜娜，给我来一盒	行为6-快递
昨天又不是没有天命圈，	行为3-跑圈
点点订阅 就上车了哦	陆地载具
我的天，感谢大哥的礼盒	行为6-快递
欢迎自傲的韦神送人头送快递	行为6-快递
陶醉了这些人不认识喜子真人mw老司机带带我	陆地载具
在开车	陆地载具
100块玩一天。哪里找，赶紧上车吧	陆地载具
开车应该能	陆地载具
凯茜小姐姐呆着也是呆着上车玩一会吧	陆地载具
4am 真实实力就是这样。成绩不好怪圈。天命圈又守不住。	行为3-跑圈
粉红色握把/{gd/{gd/{gd	附加武器
这轰炸区看上你了吧	行为7-炸
国内主播就分两批，一批小号炸鱼一批大号上分	行为7-炸
感谢丫丫家的宝宝送的2个礼盒/{sh	行为6-快递
主播你这个车技是不是跟大魔王学的？	陆地载具
这三级头假的吧	头盔
盒子马格南啊气人主播	行为6-快递
感谢Huya--洋哥送的1个礼盒/{sh	行为6-快递
南南  你成盒回来啦	行为6-快递
打扰了，去看保镖了	身份2-队友
六倍镜调到最低 后坐力没那么大	附加武器
不就保镖吗？说的跟啥样	身份2-队友
前排八倍镜，lyb准备	附加武器
欢迎收看大型吃鸡聊天送快递综艺节目	行为6-快递
怎么跑毒的吗	行为3-跑圈
咋们文家老铁给保镖点点订阅吧！他太难了！	身份2-队友
这车技.帅哭了	陆地载具
说m24爆不了二级头的都是云玩家	头盔
谢谢七夕礼盒/{hh	行为6-快递
感谢Loong的礼盒	行为6-快递
告白，什么都可以不要，必须要摩托车	陆地载具
有没有要上车的小哥哥小姐姐还有一个车位了一本魔法书就可以上车	陆地载具
落地成盒流局早都说了	行为6-快递
红点   孩儿他妈    急死我吧	附加武器
这车技给你82分，另外18分六六六给你	陆地载具
要成盒	行为6-快递
教练是轿车教练	陆地载具
我以前开挂  轰炸追着炸  还之炸我一个	行为7-炸
一级头 一级甲	头盔
宋几个礼盒有求交往	行为6-快递
书声，装甲车现在只要上面有人别的队伍就上不去了	陆地载具
开车游戏	陆地载具
光脚开车，罚款200记三分	陆地载具
保镖，元气兔让你带她	身份2-队友
豪哥在刷绿镰刀	近战武器
老司机才懂得声音	陆地载具
没看到八倍镜咯	附加武器
上车上几局	陆地载具
轰炸区，	行为7-炸
一拆盒子全是虎粮/{gd	行为6-快递
不开车，手抬不起来	陆地载具
谁怀疑我在开车？	陆地载具
雪雪又开车	陆地载具
都是职业选手，以为是炸鱼啊？别人也都是高手	行为7-炸
谢谢1个七夕礼盒，谢谢 榜六菜鸡K的老婆	行为6-快递
大郎起来喝药了	药品
3次天命圈了	行为3-跑圈
高级礼盒	行为6-快递
？？？？这不是9毫米？？？	子弹类
中国是怎么选队员得，开车撞自己，谁不会呀	陆地载具
蟹蟹 川川 送的七夕礼盒~~~/{zan	行为6-快递
表姐快成盒子了/{hx/{hx/{hx/{hx/{hx/{hx/{tx/{tx/{tx/{tx	行为6-快递
对面这是来送快递的	行为6-快递
干嘛去呀，开车	陆地载具
说带挂的，这个二号是匹配到上车的	陆地载具
比车技	陆地载具
我怀疑你在开车，但是没证据	陆地载具
你是八倍镜	附加武器
开车注意安全 记得戴好安全带	陆地载具
1个血瓶上车一局	陆地载具
子豪别开车。	陆地载具
而且车技感人	陆地载具
今晚这么开车	陆地载具
小鸡保安天气	身份2-队友
3号饭盒准备	行为6-快递
多少上车  要上车	陆地载具
八倍镜也该自己出来了	附加武器
谢谢礼盒，谢谢起风了丶猫咪	行为6-快递
感谢 、cR 大佬送的1个礼盒辛苦大哥的小手!/{yb	行为6-快递
可能是路过的人坐车在车上拖得	陆地载具
都这时候了，还在妹子面前秀车技呢	陆地载具
开车劫道好看/{sq	陆地载具
喝饮料的兰花指	药品
昨天老落地成盒，气的砸鼠标，几次了😔	行为6-快递
感觉大锤不是她对手。不会开车呀	陆地载具
不我今天四排队友落地成盒，我最后吃鸡了/{hh/{hh	行为6-快递
七夕大礼盒是啥，我怕大刀砍我	行为6-快递
别落地成盒啊	行为6-快递
伊比萨别开车了 车有毒	陆地载具
不要开车	陆地载具
保镖直播间叫什么名字？	身份2-队友
不能爆盒子	行为6-快递
谢谢七夕礼盒	行为6-快递
艾瑞秀车技啊	陆地载具
等哈你们开车来綦江	陆地载具
第一人称开车不晕么？	陆地载具
盒子精	行为6-快递
小图基本在跑毒	行为3-跑圈
跑毒吧	行为3-跑圈
一时兴起，漂移翻车/{fe	陆地载具
大家上上高级礼盒出告白气球 战舰有福利的	行为6-快递
看没看比赛，巴西决赛圈秀车技，切座位	陆地载具
盒的后一秒你就来了	行为6-快递
求夏天教车技	陆地载具
疑似开车	陆地载具
秒变盒子	行为6-快递
感谢社会我榜一Y爸爸的礼盒，爱你	行为6-快递
新的二级头都不拿	头盔
少侠好车技	陆地载具
老司机/{dg	陆地载具
这水友是保镖咩	身份2-队友
六倍镜啊	附加武器
四个猛男在炸鱼哈哈哈哈哈哈哈哈哈哈哈哈	行为7-炸
两瓶止痛药啊了，日常眼瞎	药品
阿里嘎多，感谢我但愿，谢谢礼盒	行为6-快递
2号还是一级头/{fe/{fe/{fe	头盔
老司机	陆地载具
请帮我轰炸这个妹子	行为7-炸
阿里嘎多，感谢歌尽酒?，谢谢礼盒/{dx	行为6-快递
装甲车能开吗？	陆地载具
二枝来了夏欣就不是第一个成盒了/{hx	行为6-快递
虎粮上车吗/{jx/{jx/{jx/{jx	陆地载具
感谢谎伴礼盒	行为6-快递
感谢- 旧人序,u②送的1个礼盒/{sh	行为6-快递
反向跑毒	行为3-跑圈
今晚有摩托车大赛吗？	陆地载具
谢谢黄先森礼盒刷屏/{sh	行为6-快递
你给我来一台电脑我上车	陆地载具
保安队长懂事	身份2-队友
怎么总是落地变盒子	行为6-快递
感谢我一笑而过的七夕礼盒/{xd	行为6-快递
怀疑你开车	陆地载具
第一个盒子里有托腮板	行为6-快递
自己开车翻了	陆地载具
手榴弹没拿?	投掷道具
豪哥好车技	陆地载具
谢谢1个七夕礼盒，谢谢 我榜ZS-风花雪月	行为6-快递
喝饮料喝饮料喝饮料喝饮料喝饮料	药品
开车去撞一下就可以了	陆地载具
感谢【慕白】丶余生送的10个七夕礼盒/{sh	行为6-快递
你以后直播喝白开水吧，不要喝饮料了，对身体不好	药品
前10 上车	陆地载具
摩托车三级甲	陆地载具
在里面是召唤空投 在外面是装甲车	陆地载具
性感老牛在线送快递	行为6-快递
装甲车是干啊	陆地载具
几级牌子可以上车  我要上车	陆地载具
那你跑啥，硬刚轰炸啊	行为7-炸
开车	陆地载具
h h老司机队友	陆地载具
98K用那么多7.62子弹当机枪的吗	子弹类
这么多三级头	头盔
你竟然炸鱼	行为7-炸
爆头2.5倍暴击三级头减伤百分之55自己算	头盔
fpp不能炸鱼。  主播秀不起来	行为7-炸
摩托车抗塔都能抗半天	陆地载具
求你打鸟。让他空中成盒	行为6-快递
一般这么富的都送快递了	行为6-快递
你有毒吧！刚进来压豆你就翻车了	陆地载具
油站有全新二级头	头盔
大龙 该吃药啦	药品
装甲车吧	陆地载具
我丢   你这次次天命圈	行为3-跑圈
二级头不要。？？？	头盔
要不咋们开车吧	陆地载具
红点不要？	附加武器
巴西开车的那位才吊	陆地载具
天天拿一些没皮肤的小号炸鱼，真有意思	行为7-炸
我怀疑你在开车？	陆地载具
生气就翻车	陆地载具
带水友上车吗？	陆地载具
把摩托车的胎补了，要不他们走过来开你们的摩托车。	陆地载具
能不能好好开车再这样罚款啦	陆地载具
挂哈哈红点爆头	附加武器
你们是想我开车？	陆地载具
三级头给他	头盔
太凶了，不敢上车	陆地载具
握把不要扔 裹上面包糠油炸 隔壁都馋哭了	附加武器
保镖的房间谁知道	身份2-队友
这老外新手吧，怎么往轰炸区走。	行为7-炸
你蹲着歪着头保安就不逮你了	身份2-队友
开门，送快递	行为6-快递
给天命圈也吃不了鸡	行为3-跑圈
开车去山边	陆地载具
刚才别人一个礼盒就开出了，告白气球，牛逼吧	行为6-快递
感谢社会我榜四菜篮子-表弟【小蓝】的礼盒，爱你/{sh	行为6-快递
我以为你没了，保镖	身份2-队友
要死于跑圈	行为3-跑圈
我没有见过老司机呢，小朋友知道的很多嘛。	陆地载具
感谢 榜五Nice-枫叶 ，谢谢10个礼盒	行为6-快递
有摩托车。	陆地载具
要是Ibiza几天开车冲过去杀了	陆地载具
蟹蟹 无悔 送的七夕礼盒~~~/{hh	行为6-快递
怕保安打	身份2-队友
7.62子弹多了	子弹类
开车找人呐	陆地载具
感谢 乐神是头猪Screming 小可爱送的1个七夕礼盒亲亲…	行为6-快递
哥哥好车技	陆地载具
沙漠地图吉利服没多大用吧？	防具
感谢 一亩三分 送的1个礼盒么么哒!/{66	行为6-快递
因为没钱上车/{gd	陆地载具
四倍镜啊	附加武器
保镖开播啦	身份2-队友
龙哥，你六倍镜AK压抢手需要动吗？	附加武器
死都不装红点	附加武器
我不上车	陆地载具
还有一个盒子，	行为6-快递
1000个盒子就是我养你	行为6-快递
快递员？	行为6-快递
感谢 情粟庵丶 宝宝送的1个七夕礼盒真的是厉害/{xd	行为6-快递
会开车的就行	陆地载具
空盒就是挂	行为6-快递
指导员中午就吃16快钱的盒饭，能整的起？	行为6-快递
感谢 初心 送的1个礼盒么么哒!/{66	行为6-快递
怎么老是跑毒	行为3-跑圈
不跑毒没药了	行为3-跑圈
999荧光棒上车	陆地载具
开车不喝酒	陆地载具
开车没	陆地载具
盒子主播你好	行为6-快递
上树了/{gl/{gl/{gl/{gl/{gl/{gl	行为10-树
决赛圈开车瞎溜达找人杀哦	陆地载具
马上成盒了	行为6-快递
三级头呢？	头盔
开车上天遁地无所不能，真的服了	陆地载具
/{dg送快递的一天	行为6-快递
一生都在跑毒中	行为3-跑圈
抢保镖	身份2-队友
轻型握把恢复后座	附加武器
你们在开车吗	陆地载具
保镖，你，好几把瘦	身份2-队友
保镖咋不带你	身份2-队友
这吉利服还不如不穿呢	防具
我每次决赛圈都制造人工轰炸区	行为7-炸
不尿多吃药啊	药品
一号好带一级头	头盔
开车那音乐叫啥	陆地载具
吉利服不要	防具
落地盒不结账？	行为6-快递
7局2杀，全场练tpp战术跑毒?	行为3-跑圈
九五硬盒不错	行为6-快递
他怕你开车跑	陆地载具
过去蹲那垂直握把	附加武器
98K爆二级头就说挂	头盔
换红点的时候 背包满了给换掉了	附加武器
你们看见过用后坐力把开车的挂打死的么	陆地载具
脚下 盒子	行为6-快递
雨墨小姐姐，保镖放的歌叫什么名字	身份2-队友
大垂你还是落地成盒啊	行为6-快递
水水上车	陆地载具
阿杰杰大型翻车现场	陆地载具
300盒子	行为6-快递
感谢 mumu木木 送的1个礼盒么么哒!/{66	行为6-快递
Ye   Xyy要上车	陆地载具
石少爷该回家吃药了	药品
多找点药吧，还跑毒	行为3-跑圈
扔手雷，。	投掷道具
全息比红点开镜快	附加武器
感谢糖球儿的礼盒哟 谢谢老板/{sh	行为6-快递
蟹蟹 2302849053yy 送的礼盒~~~/{kx	行为6-快递
继续开车	陆地载具
谢谢失格的礼盒	行为6-快递
多喝饮料	药品
可以送快递了	行为6-快递
开车到中心点藏起来让他们打	陆地载具
日常翻车	陆地载具
夕阳红车技	陆地载具
送快递的?	行为6-快递
兄弟怎么上车	陆地载具
5杀以内都是落地成盒	行为6-快递
后面白色二级头	头盔
可能在炸鱼塘	行为7-炸
保镖叫妹子一起	身份2-队友
感谢送的礼盒	行为6-快递
喝饮料打满	药品
你带保镖吃鸡啊	身份2-队友
跑毒就是进安全区	行为3-跑圈
开车别按shift就行	陆地载具
呜呜呜  开车了	陆地载具
轰炸能把这个车炸爆吗	行为7-炸
感谢我Owen丶球球【504】的七夕礼盒，爱你	行为6-快递
别落地成盒就好	行为6-快递
稳了=翻车	陆地载具
谢谢20个七夕礼盒，谢谢 榜二跟我走吧	行为6-快递
今天老司机竟然不开车了	陆地载具
感谢偏爱丶送的1个礼盒/{sh	行为6-快递
夕阳：保镖是榜13	身份2-队友
盒子精，说好建国以后不能成精	行为6-快递
这三级头不好看	头盔
感谢 破晓遮星辰 宝宝送的20个礼盒真的是厉害/{xd	行为6-快递
落地成盒啊    哈哈哈哈哈哈	行为6-快递
开车去撩妹子	陆地载具
叫保镖吗。	身份2-队友
翻车警告	陆地载具
全是天谴圈	行为3-跑圈
他又开车了	陆地载具
1000平底锅上车哦	陆地载具
老拖说吉利服没用	防具
感谢Sakitam゜送的1个礼盒/{sh	行为6-快递
你这个车技是真的好	陆地载具
旁边有盒子啊	行为6-快递
感谢 寻欢-告白confessIon 送的1个七夕礼盒么么哒…	行为6-快递
又要去送快递了/{jx	行为6-快递
三级头	头盔
我还活在落地三级头的版本	头盔
感谢贪恋你温柔丶送的2个礼盒/{sh	行为6-快递
咋上车/{yw	陆地载具
感谢 傻丫头，没有萝卜不花心 小可爱送的1个礼盒亲亲抱抱/{sh	行为6-快递
炸鱼	行为7-炸
把我杀了我开车来了	陆地载具
开车不规范  亲人两行泪	陆地载具
何勇何勇 落地成盒	行为6-快递
曼妮，叫保镖上姑娘	身份2-队友
为什么不自己开车	陆地载具
老钢今天没上车?	陆地载具
我要上车。	陆地载具
俺想上车	陆地载具
豪哥晚上开车注意安全！备好红牛提神	陆地载具
全息比较稳	附加武器
我没钱上车= =	陆地载具
老司机开车注意安全！请各位旅客系好安全带	陆地载具
哦豁，低调哥来骑摩托车啊，不摔死不下车的那种哦	陆地载具
把保镖拉上呗	身份2-队友
大爷9毫米	子弹类
开礼盒的东西怎么没有看到？	行为6-快递
水平不好控制的那位可以用三角握把	附加武器
sy在哪买的一级头	头盔
主播意思是二级包一样送快递	行为6-快递
